Date,Open,High,Low,Close,Volume,Adj Close
2/14/19,42.427502,42.814999,42.345001,42.700001,87342800,41.690739
2/15/19,42.8125,42.924999,42.4375,42.605,98507200,41.597973
2/19/19,42.427502,42.860001,42.372501,42.732498,75891200,41.722466
2/20/19,42.797501,43.330002,42.747501,43.0075,104457600,41.990967
2/21/19,42.950001,43.092499,42.575001,42.764999,68998800,41.754196
2/22/19,42.895,43.25,42.845001,43.2425,75652800,42.220417
2/25/19,43.540001,43.967499,43.487499,43.557499,87493600,42.527966
2/26/19,43.427502,43.825001,43.2925,43.5825,68280800,42.552376
2/27/19,43.302502,43.75,43.182499,43.717499,111341600,42.684185
2/28/19,43.580002,43.727501,43.23,43.287498,112861600,42.264351
3/1/19,43.57,43.787498,43.2225,43.7425,103544800,42.708599
3/4/19,43.922501,44.4375,43.4925,43.962502,109744800,42.923389
3/5/19,43.985001,44,43.634998,43.8825,78949600,42.845276
3/6/19,43.6675,43.872501,43.485001,43.630001,83241600,42.598755
3/7/19,43.467499,43.610001,43.005001,43.125,99185600,42.10569
3/8/19,42.580002,43.267502,42.375,43.227501,95997600,42.205765
3/11/19,43.872501,44.779999,43.837502,44.724998,128044000,43.667873
3/12/19,45,45.6675,44.842499,45.227501,129870400,44.158497
3/13/19,45.5625,45.825001,45.23,45.427502,124130000,44.353764
3/14/19,45.974998,46.025002,45.639999,45.932499,94318000,44.846821
3/15/19,46.212502,46.8325,45.935001,46.529999,156171600,45.430202
3/18/19,46.450001,47.0975,46.447498,47.005001,104879200,45.893982
3/19/19,47.087502,47.247501,46.48,46.6325,126585600,45.530289
3/20/19,46.557499,47.372501,46.182499,47.040001,124140800,45.928154
3/21/19,47.505001,49.0825,47.452499,48.772499,204136800,47.619701
3/22/19,48.834999,49.422501,47.695,47.762501,169630800,46.633575
3/25/19,47.877499,47.994999,46.650002,47.185001,175381200,46.069717
3/26/19,47.915001,48.220001,46.145,46.697498,199202000,45.593746
3/27/19,47.1875,47.439999,46.637501,47.1175,119393600,46.003822
3/28/19,47.237499,47.389999,46.8825,47.18,83121600,46.064842
3/29/19,47.4575,47.52,47.134998,47.487499,94256000,46.365074
4/1/19,47.91,47.919998,47.095001,47.810001,111448000,46.679958
4/2/19,47.772499,48.615002,47.762501,48.505001,91062800,47.358524
4/3/19,48.3125,49.125,48.287498,48.837502,93087200,47.68317
4/4/19,48.697498,49.092499,48.285,48.922501,76457200,47.766151
4/5/19,49.112499,49.275002,48.982498,49.25,74106400,48.085915
4/8/19,49.105,50.057499,49.084999,50.025002,103526800,48.842606
4/9/19,50.080002,50.712502,49.807499,49.875,143072800,48.696148
4/10/19,49.669998,50.185001,49.544998,50.154999,86781200,48.969524
4/11/19,50.212502,50.25,49.610001,49.737499,83603200,48.561893
4/12/19,49.799999,50.035,49.052502,49.717499,111042800,48.542358
4/15/19,49.645,49.962502,49.502499,49.807499,70146400,48.630234
4/16/19,49.865002,50.342499,49.639999,49.8125,102785600,48.63512
4/17/19,49.884998,50.845001,49.6525,50.782501,115627200,49.582195
4/18/19,50.779999,51.037498,50.630001,50.965,96783200,49.760384
4/22/19,50.7075,51.235001,50.584999,51.1325,77758000,49.92392
4/23/19,51.107498,51.9375,50.974998,51.869999,93292000,50.643993
4/24/19,51.84,52.119999,51.762501,51.790001,70162400,50.565884
4/25/19,51.7075,51.939999,51.279999,51.32,74172800,50.106991
4/26/19,51.224998,51.25,50.529999,51.075001,74596400,49.867779
4/29/19,51.099998,51.4925,50.965,51.1525,88818800,49.943447
4/30/19,50.764999,50.849998,49.7775,50.1675,186139600,48.981728
5/1/19,52.470001,53.827499,52.307499,52.630001,259309200,51.386028
5/2/19,52.459999,53.162498,52.032501,52.287498,127985200,51.051617
5/3/19,52.7225,52.959999,52.557499,52.9375,83569600,51.686256
5/6/19,51.072498,52.209999,50.875,52.119999,129772400,50.888084
5/7/19,51.470001,51.855,50.2075,50.715,155054800,49.516289
5/8/19,50.474998,51.334999,50.4375,50.724998,105358000,49.526047
5/9/19,50.099998,50.419998,49.165001,50.18,139634400,48.993931
5/10/19,49.355,49.712502,48.192501,49.294998,164834800,48.315205
5/13/19,46.927502,47.369999,45.712502,46.43,229722400,45.507145
5/14/19,46.602501,47.424999,46.352501,47.165001,146118800,46.227535
5/15/19,46.567501,47.9375,46.505001,47.73,106178800,46.7813
5/16/19,47.477501,48.1175,47.209999,47.52,132125600,46.575474
5/17/19,46.732498,47.724998,46.689999,47.25,131516400,46.310848
5/20/19,45.880001,46.087502,45.07,45.772499,154449200,44.862717
5/21/19,46.305,47,46.174999,46.650002,113459200,45.722771
5/22/19,46.165001,46.427502,45.637501,45.695,118994400,44.786758
5/23/19,44.950001,45.134998,44.452499,44.915001,146118800,44.022259
5/24/19,45.049999,45.535,44.654999,44.7425,94858800,43.853184
5/28/19,44.73,45.147499,44.477501,44.557499,111792800,43.671864
5/29/19,44.105,44.837502,44,44.345001,113924800,43.463585
5/30/19,44.487499,44.807499,44.1675,44.575001,84873600,43.689014
5/31/19,44.057499,44.497501,43.747501,43.767502,108174400,42.897572
6/3/19,43.900002,44.48,42.567501,43.325001,161584400,42.463867
6/4/19,43.860001,44.9575,43.630001,44.91,123872000,44.017353
6/5/19,46.07,46.247501,45.285,45.634998,119093600,44.72794
6/6/19,45.77,46.3675,45.537498,46.305,90105200,45.384624
6/7/19,46.627499,47.98,46.442501,47.537498,122737600,46.592632
6/10/19,47.952499,48.842499,47.904999,48.145,104883600,47.188061
6/11/19,48.715,49,48.400002,48.702499,107731600,47.734474
6/12/19,48.487499,48.9925,48.3475,48.547501,73012800,47.582554
6/13/19,48.674999,49.197498,48.400002,48.537498,86698400,47.572758
6/14/19,47.887501,48.397499,47.575001,48.185001,75046000,47.227264
6/17/19,48.224998,48.740002,48.0425,48.4725,58676400,47.509045
6/18/19,49.012501,50.072498,48.802502,49.612499,106204000,48.626396
6/19/19,49.919998,49.970001,49.327499,49.467499,84496800,48.484268
6/20/19,50.092499,50.1525,49.5075,49.865002,86056000,48.873875
6/21/19,49.700001,50.212502,49.537498,49.695,191202400,48.707249
6/24/19,49.634998,50.040001,49.5425,49.645,72881600,48.658245
6/25/19,49.607498,49.814999,48.822498,48.892502,84281200,47.920704
6/26/19,49.442501,50.247501,49.337502,49.950001,104270000,48.957184
6/27/19,50.072498,50.392502,49.892502,49.935001,83598800,48.942478
6/28/19,49.669998,49.875,49.262501,49.48,124442400,48.496521
7/1/19,50.7925,51.122501,50.162498,50.387501,109012000,49.385983
7/2/19,50.352501,50.782501,50.34,50.682499,67740800,49.675121
7/3/19,50.82,51.110001,50.672501,51.102501,45448000,50.086777
7/5/19,50.837502,51.27,50.724998,51.057499,69062000,50.042667
7/8/19,50.202499,50.349998,49.602501,50.005001,101354400,49.011086
7/9/19,49.799999,50.377499,49.702499,50.310001,82312000,49.310032
7/10/19,50.462502,50.932499,50.389999,50.807499,71588400,49.79763
7/11/19,50.827499,51.0975,50.427502,50.4375,80767200,49.434998
7/12/19,50.612499,51,50.549999,50.825001,70380800,49.814785
7/15/19,51.022499,51.467499,51,51.302502,67789600,50.282806
7/16/19,51.147499,51.5275,50.875,51.125,67467200,50.108826
7/17/19,51.012501,51.272499,50.817501,50.837502,56430000,49.827045
7/18/19,51,51.470001,50.924999,51.415001,74162400,50.393063
7/19/19,51.447498,51.625,50.59,50.647499,83717200,49.640816
7/22/19,50.912498,51.807499,50.9025,51.805,89111600,50.775307
7/23/19,52.115002,52.227501,51.822498,52.209999,73420800,51.17226
7/24/19,51.9175,52.287498,51.7925,52.1675,59966400,51.1306
7/25/19,52.2225,52.310001,51.682499,51.755001,55638400,50.726307
7/26/19,51.869999,52.432499,51.785,51.935001,70475600,50.902725
7/29/19,52.115002,52.66,52.110001,52.419998,86693600,51.378078
7/30/19,52.189999,52.540001,51.827499,52.195,135742800,51.157562
7/31/19,54.105,55.342499,52.825001,53.259998,277125600,52.201385
8/1/19,53.474998,54.5075,51.685001,52.107498,216071600,51.071793
8/2/19,51.3825,51.607498,50.407501,51.005001,163448400,49.991215
8/5/19,49.497501,49.662498,48.145,48.334999,209572000,47.374287
8/6/19,49.077499,49.517502,48.509998,49.25,143299200,48.271091
8/7/19,48.852501,49.889999,48.455002,49.759998,133457600,48.770958
8/8/19,50.049999,50.8825,49.8475,50.857498,108038000,49.846642
8/9/19,50.325001,50.689999,49.822498,50.247501,98478800,49.435886
8/12/19,49.904999,50.512501,49.787498,50.119999,89927600,49.310444
8/13/19,50.255001,53.035,50.119999,52.2425,188874000,51.398666
8/14/19,50.790001,51.610001,50.647499,50.6875,146189600,49.868778
8/15/19,50.865002,51.285,49.9175,50.435001,108909600,49.620358
8/16/19,51.07,51.790001,50.959999,51.625,110481600,50.791138
8/19/19,52.654999,53.182499,52.5075,52.587502,97654400,51.738094
8/20/19,52.720001,53.337502,52.580002,52.59,107537200,51.740555
8/21/19,53.247501,53.412498,52.900002,53.16,86141600,52.301346
8/22/19,53.297501,53.610001,52.6875,53.115002,89014800,52.257072
8/23/19,52.357498,53.012501,50.25,50.66,187272000,49.841724
8/26/19,51.465,51.797501,51.264999,51.622501,104174400,50.788677
8/27/19,51.965,52.137501,50.8825,51.040001,103493200,50.215584
8/28/19,51.025002,51.43,50.830002,51.3825,63755200,50.552551
8/29/19,52.125,52.330002,51.665001,52.252499,83962000,51.408504
8/30/19,52.540001,52.612499,51.799999,52.185001,84573600,51.342091
9/3/19,51.607498,51.744999,51.055,51.424999,80092000,50.594368
9/4/19,52.0975,52.369999,51.830002,52.297501,76752400,51.452774
9/5/19,53,53.4925,52.877499,53.32,95654800,52.458755
9/6/19,53.512501,53.605,53.127499,53.314999,77449200,52.453838
9/9/19,53.709999,54.110001,52.767502,53.5425,109237600,52.677666
9/10/19,53.465,54.195,52.927502,54.174999,127111600,53.299942
9/11/19,54.517502,55.927502,54.432499,55.897499,177158400,54.994621
9/12/19,56.200001,56.605,55.715,55.772499,128906800,54.871639
9/13/19,55,55.197498,54.255001,54.6875,159053200,53.804165
9/16/19,54.432499,55.032501,54.389999,54.974998,84632400,54.087029
9/17/19,54.990002,55.205002,54.779999,55.174999,73274800,54.283798
9/18/19,55.264999,55.712502,54.860001,55.692501,101360000,54.792931
9/19/19,55.502499,55.939999,55.092499,55.240002,88242400,54.347748
9/20/19,55.345001,55.639999,54.3675,54.432499,221652400,53.553288
9/23/19,54.737499,54.959999,54.412498,54.68,76662000,53.796787
9/24/19,55.2575,55.622501,54.297501,54.419998,124763200,53.540985
9/25/19,54.637501,55.375,54.285,55.2575,87613600,54.364967
9/26/19,55,55.235001,54.7075,54.9725,75334000,54.084568
9/27/19,55.134998,55.240002,54.32,54.705002,101408000,53.821392
9/30/19,55.224998,56.145,55.197498,55.9925,103909600,55.088093
10/1/19,56.267502,57.055,56.049999,56.147499,139223200,55.240589
10/2/19,55.764999,55.895,54.482498,54.740002,138449200,53.85582
10/3/19,54.607498,55.240002,53.782501,55.205002,114426000,54.313313
10/4/19,56.41,56.872501,55.9725,56.752499,138478800,55.835812
10/7/19,56.567501,57.482498,56.459999,56.764999,122306000,55.848118
10/8/19,56.455002,57.014999,56.0825,56.099998,111820000,55.193855
10/9/19,56.7575,56.947498,56.41,56.7575,74770400,55.840733
10/10/19,56.982498,57.610001,56.825001,57.522499,113013600,56.59338
10/11/19,58.237499,59.41,58.077499,59.052502,166795600,58.098667
10/14/19,58.724998,59.532501,58.6675,58.967499,96427600,58.01503
10/15/19,59.0975,59.412498,58.720001,58.830002,87360000,57.879761
10/16/19,58.342499,58.810001,58.299999,58.592499,73903200,57.646095
10/17/19,58.772499,59.037498,58.380001,58.82,67585200,57.869915
10/18/19,58.647499,59.395,58.572498,59.102501,97433600,58.147865
10/21/19,59.380001,60.247501,59.330002,60.127499,87247200,59.156303
10/22/19,60.290001,60.549999,59.904999,59.990002,82293600,59.021023
10/23/19,60.525002,60.810001,60.305,60.794998,75828800,59.813023
10/24/19,61.127499,61.200001,60.452499,60.895,69275200,59.911404
10/25/19,60.790001,61.682499,60.720001,61.645,73477200,60.649292
10/28/19,61.855,62.3125,61.68,62.262501,96572800,61.256817
10/29/19,62.2425,62.4375,60.642502,60.822498,142839600,59.84008
10/30/19,61.189999,61.325001,60.302502,60.814999,124522000,59.832695
10/31/19,61.810001,62.2925,59.314999,62.189999,139162000,61.185486
11/1/19,62.384998,63.982498,62.290001,63.955002,151125200,62.921982
11/4/19,64.332497,64.462502,63.845001,64.375,103272000,63.335194
11/5/19,64.262497,64.547501,64.080002,64.282501,79897600,63.244194
11/6/19,64.192497,64.372498,63.842499,64.309998,75864400,63.271248
11/7/19,64.684998,65.087502,64.527496,64.857498,94940400,64.00148
11/8/19,64.672501,65.110001,64.212502,65.035004,69986400,64.176636
11/11/19,64.574997,65.6175,64.57,65.550003,81821200,64.684837
11/12/19,65.387497,65.697502,65.230003,65.489998,87388800,64.625618
11/13/19,65.282501,66.195,65.267502,66.1175,102734400,65.244843
11/14/19,65.9375,66.220001,65.525002,65.660004,89182800,64.793388
11/15/19,65.919998,66.445,65.752502,66.440002,100206400,65.563095
11/18/19,66.449997,66.857498,66.057503,66.775002,86703200,65.893669
11/19/19,66.974998,67,66.347504,66.572502,76167200,65.69384
11/20/19,66.385002,66.519997,65.099998,65.797501,106234400,64.92907
11/21/19,65.922501,66.002502,65.294998,65.502502,121395200,64.63797
11/22/19,65.647499,65.794998,65.209999,65.445,65325200,64.581215
11/25/19,65.677498,66.610001,65.629997,66.592499,84020400,65.71357
11/26/19,66.735001,66.790001,65.625,66.072502,105207600,65.200447
11/27/19,66.394997,66.995003,66.327499,66.959999,65235600,66.076233
11/29/19,66.650002,67,66.474998,66.8125,46617600,65.930664
12/2/19,66.817497,67.0625,65.862503,66.040001,94487200,65.168365
12/3/19,64.577499,64.8825,64.072502,64.862503,114430400,64.006416
12/4/19,65.267502,65.827499,65.169998,65.434998,67181600,64.57135
12/5/19,65.947502,66.472504,65.682503,66.394997,74424400,65.518661
12/6/19,66.870003,67.75,66.824997,67.677498,106075600,66.784256
12/9/19,67.5,67.699997,66.227501,66.730003,128042400,65.849266
12/10/19,67.150002,67.517502,66.464996,67.120003,90420400,66.234108
12/11/19,67.202499,67.775002,67.125,67.692497,78756800,66.799057
12/12/19,66.945,68.139999,66.830002,67.864998,137310400,66.969292
12/13/19,67.864998,68.824997,67.732498,68.787498,133587600,67.879601
12/16/19,69.25,70.197502,69.245003,69.964996,128186000,69.041557
12/17/19,69.892502,70.442497,69.699997,70.102501,114158400,69.177261
12/18/19,69.949997,70.474998,69.779999,69.934998,116028400,69.011955
12/19/19,69.875,70.294998,69.737503,70.004997,98369200,69.081039
12/20/19,70.557503,70.662498,69.639999,69.860001,275978000,68.93795
12/23/19,70.1325,71.0625,70.092499,71,98572000,70.062904
12/24/19,71.172501,71.222504,70.730003,71.067497,48478800,70.129517
12/26/19,71.205002,72.495003,71.175003,72.477501,93121200,71.520905
12/27/19,72.779999,73.4925,72.029999,72.449997,146266000,71.493759
12/30/19,72.364998,73.172501,71.305,72.879997,144114400,71.918083
12/31/19,72.482498,73.419998,72.379997,73.412498,100805600,72.443558
1/2/20,74.059998,75.150002,73.797501,75.087502,135480400,74.096443
1/3/20,74.287498,75.144997,74.125,74.357498,146322800,73.376083
1/6/20,73.447502,74.989998,73.1875,74.949997,118387200,73.96077
1/7/20,74.959999,75.224998,74.370003,74.597504,108872000,73.61293
1/8/20,74.290001,76.110001,74.290001,75.797501,132079200,74.797081
1/9/20,76.809998,77.607498,76.550003,77.407501,170108400,76.385834
1/10/20,77.650002,78.167503,77.0625,77.582497,140644800,76.558517
1/13/20,77.910004,79.267502,77.787498,79.239998,121532000,78.194145
1/14/20,79.175003,79.392502,78.042503,78.169998,161954400,77.13826
1/15/20,77.962502,78.875,77.387497,77.834999,121923600,76.807701
1/16/20,78.397499,78.925003,78.022499,78.809998,108829200,77.769821
1/17/20,79.067497,79.684998,78.75,79.682503,137816400,78.630814
1/21/20,79.297501,79.754997,79,79.142502,110843200,78.097939
1/22/20,79.644997,79.997498,79.327499,79.425003,101832400,78.376717
1/23/20,79.480003,79.889999,78.912498,79.807503,104472000,78.754158
1/24/20,80.0625,80.832497,79.379997,79.577499,146537600,78.527199
1/27/20,77.514999,77.942497,76.220001,77.237503,161940000,76.218079
1/28/20,78.150002,79.599998,78.047501,79.422501,162234000,78.374237
1/29/20,81.112503,81.962502,80.345001,81.084999,216229200,80.014801
1/30/20,80.135002,81.022499,79.6875,80.967499,126743200,79.898849
1/31/20,80.232498,80.669998,77.072502,77.377502,199588400,76.356224
2/3/20,76.074997,78.372498,75.555,77.165001,173788400,76.146545
2/4/20,78.827499,79.910004,78.407501,79.712502,136616400,78.660416
2/5/20,80.879997,81.190002,79.737503,80.362503,118826800,79.301826
2/6/20,80.642502,81.305,80.065002,81.302498,105425600,80.229431
2/7/20,80.592499,80.849998,79.5,80.0075,117684000,79.138901
2/10/20,78.544998,80.387497,78.462502,80.387497,109348800,79.514771
2/11/20,80.900002,80.974998,79.677498,79.902496,94323200,79.035027
2/12/20,80.3675,81.805,80.3675,81.800003,113730400,80.911942
2/13/20,81.047501,81.555,80.837502,81.217499,94747600,80.335754
2/14/20,81.184998,81.495003,80.712502,81.237503,80113600,80.355545
2/18/20,78.839996,79.9375,78.652496,79.75,152531200,78.884193
2/19/20,80,81.142502,80,80.904999,93984000,80.026649
2/20/20,80.657501,81.162498,79.552498,80.074997,100566000,79.205658
2/21/20,79.654999,80.112503,77.625,78.262497,129554000,77.412834
2/24/20,74.315002,76.044998,72.307503,74.544998,222195200,73.735695
2/25/20,75.237503,75.6325,71.532501,72.019997,230673600,71.238098
2/26/20,71.6325,74.470001,71.625,73.162498,198054800,72.36821
2/27/20,70.275002,71.5,68.239998,68.379997,320605600,67.637627
2/28/20,64.315002,69.602501,64.092499,68.339996,426510000,67.598061
3/2/20,70.57,75.360001,69.43,74.702499,341397200,73.891487
3/3/20,75.917503,76,71.449997,72.330002,319475600,71.544739
3/4/20,74.110001,75.849998,73.282501,75.684998,219178400,74.863312
3/5/20,73.879997,74.887497,72.852501,73.230003,187572800,72.434975
3/6/20,70.5,72.705002,70.307503,72.2575,226176800,71.473038
3/9/20,65.9375,69.522499,65.75,66.542503,286744800,65.820076
3/10/20,69.285004,71.610001,67.342499,71.334999,285290000,70.560547
3/11/20,69.347504,70.305,67.964996,68.857498,255598800,68.10994
3/12/20,63.985001,67.5,62,62.057499,418474000,61.383766
3/13/20,66.222504,69.980003,63.237499,69.4925,370732000,68.738045
3/16/20,60.487499,64.769997,60,60.552502,322423600,59.895107
3/17/20,61.877499,64.402496,59.599998,63.215,324056000,62.528698
3/18/20,59.942501,62.5,59.279999,61.6675,300233600,60.998001
3/19/20,61.8475,63.209999,60.6525,61.195,271857200,60.530632
3/20/20,61.794998,62.9575,57,57.310001,401693200,56.687817
3/23/20,57.02,57.125,53.1525,56.092499,336752800,55.483528
3/24/20,59.09,61.922501,58.575001,61.720001,287531200,61.049938
3/25/20,62.6875,64.5625,61.075001,61.380001,303602000,60.713623
3/26/20,61.630001,64.669998,61.59,64.610001,252087200,63.908562
3/27/20,63.1875,63.967499,61.762501,61.935001,204216800,61.2626
3/30/20,62.685001,63.880001,62.349998,63.702499,167976400,63.010906
3/31/20,63.900002,65.622498,63,63.572498,197002000,62.88232
4/1/20,61.625,62.18,59.782501,60.227501,176218400,59.573639
4/2/20,60.084999,61.287498,59.224998,61.232498,165934000,60.567726
4/3/20,60.700001,61.424999,59.7425,60.352501,129880000,59.697277
4/6/20,62.724998,65.777496,62.345001,65.6175,201820400,64.905113
4/7/20,67.699997,67.925003,64.75,64.857498,202887200,64.153374
4/8/20,65.684998,66.842499,65.307503,66.517502,168895200,65.795349
4/9/20,67.175003,67.517502,66.175003,66.997498,161834800,66.270126
4/13/20,67.077499,68.425003,66.457497,68.3125,131022800,67.570862
4/14/20,70,72.0625,69.512497,71.762497,194994800,70.983391
4/15/20,70.599998,71.582497,70.157501,71.107498,131154400,70.33551
4/16/20,71.845001,72.050003,70.587502,71.672501,157125200,70.894386
4/17/20,71.172501,71.737503,69.214996,70.699997,215250000,69.932442
4/20/20,69.487503,70.419998,69.212502,69.232498,130015200,68.480873
4/21/20,69.07,69.3125,66.357498,67.092499,180991600,66.364113
4/22/20,68.402496,69.474998,68.050003,69.025002,116862400,68.275627
4/23/20,68.967499,70.4375,68.717499,68.7575,124814400,68.011032
4/24/20,69.300003,70.752502,69.25,70.7425,126161200,69.974472
4/27/20,70.449997,71.135002,69.987503,70.792503,117087600,70.023941
4/28/20,71.269997,71.457497,69.550003,69.644997,112004800,68.888901
4/29/20,71.182503,72.417503,70.972504,71.932503,137280800,71.151558
4/30/20,72.489998,73.6325,72.087502,73.449997,183064000,72.65258
5/1/20,71.5625,74.75,71.462502,72.267502,240616800,71.482933
5/4/20,72.292503,73.422501,71.580002,73.290001,133568000,72.494324
5/5/20,73.764999,75.25,73.614998,74.389999,147751200,73.582382
5/6/20,75.114998,75.809998,74.717499,75.157501,142333600,74.341537
5/7/20,75.805,76.292503,75.4925,75.934998,115215200,75.110603
5/8/20,76.410004,77.587502,76.072502,77.532501,133838400,76.898361
5/11/20,77.025002,79.262497,76.809998,78.752502,145946400,78.108383
5/12/20,79.457497,79.922501,77.727501,77.852501,162301200,77.215744
5/13/20,78.037498,78.987503,75.802498,76.912498,200622400,76.283424
5/14/20,76.127502,77.447502,75.3825,77.385002,158929200,76.752075
5/15/20,75.087502,76.974998,75.052498,76.927498,166348400,76.298309
5/18/20,78.292503,79.125,77.580002,78.739998,135178400,78.095993
5/19/20,78.7575,79.629997,78.252502,78.285004,101729600,77.644714
5/20/20,79.169998,79.879997,79.129997,79.807503,111504800,79.154762
5/21/20,79.665001,80.222504,78.967499,79.212502,102688800,78.564621
5/22/20,78.942497,79.807503,78.837502,79.722504,81803200,79.070457
5/26/20,80.875,81.059998,79.125,79.182503,125522000,78.534874
5/27/20,79.035004,79.677498,78.272499,79.527496,112945200,78.877037
5/28/20,79.192497,80.860001,78.907501,79.5625,133560800,78.911751
5/29/20,79.8125,80.287498,79.1175,79.485001,153532400,78.8349
6/1/20,79.4375,80.587502,79.302498,80.462502,80791200,79.804398
6/2/20,80.1875,80.860001,79.732498,80.834999,87642800,80.173843
6/3/20,81.165001,81.550003,80.574997,81.279999,104491200,80.615211
6/4/20,81.097504,81.404999,80.195,80.580002,87560400,79.920944
6/5/20,80.837502,82.9375,80.807503,82.875,137250400,82.197174
6/8/20,82.5625,83.400002,81.830002,83.364998,95654400,82.683151
6/9/20,83.035004,86.402496,83.002502,85.997498,147712400,85.294128
6/10/20,86.974998,88.692497,86.522499,88.209999,166651600,87.488533
6/11/20,87.327499,87.764999,83.870003,83.974998,201662400,83.28817
6/12/20,86.18,86.949997,83.555,84.699997,200146000,84.007233
6/15/20,83.3125,86.419998,83.144997,85.747498,138808800,85.046173
6/16/20,87.864998,88.300003,86.18,88.019997,165428800,87.300087
6/17/20,88.787498,88.849998,87.772499,87.897499,114406400,87.178589
6/18/20,87.852501,88.362503,87.305,87.932503,96820400,87.213303
6/19/20,88.660004,89.139999,86.287498,87.43,264476000,86.714905
6/22/20,87.834999,89.864998,87.787498,89.717499,135445200,88.983704
6/23/20,91,93.095001,90.567497,91.6325,212155600,90.883034
6/24/20,91.25,92.197502,89.629997,90.014999,192623200,89.27877
6/25/20,90.175003,91.25,89.392502,91.209999,137522400,90.463997
6/26/20,91.102501,91.330002,88.254997,88.407501,205256800,87.684418
6/29/20,88.3125,90.542503,87.82,90.445,130646000,89.705254
6/30/20,90.019997,91.495003,90,91.199997,140223200,90.454079
7/1/20,91.279999,91.839996,90.977501,91.027496,110737200,90.282982
7/2/20,91.962502,92.6175,90.910004,91.027496,114041600,90.282982
7/6/20,92.5,93.945,92.467499,93.462502,118655600,92.698074
7/7/20,93.852501,94.654999,93.057503,93.172501,112424400,92.410439
7/8/20,94.18,95.375,94.089996,95.342499,117092000,94.562691
7/9/20,96.262497,96.317497,94.672501,95.752502,125642800,94.969345
7/10/20,95.334999,95.980003,94.705002,95.919998,90257200,95.135475
7/13/20,97.264999,99.955002,95.2575,95.477501,191649200,94.696594
7/14/20,94.839996,97.254997,93.877502,97.057503,170989200,96.263672
7/15/20,98.989998,99.247498,96.489998,97.724998,153198000,96.925705
7/16/20,96.5625,97.404999,95.904999,96.522499,110577600,95.73304
7/17/20,96.987503,97.147499,95.839996,96.327499,92186800,95.539635
7/20/20,96.417503,98.5,96.0625,98.357498,90318000,97.553032
7/21/20,99.172501,99.25,96.7425,97,103433200,96.206642
7/22/20,96.692497,97.974998,96.602501,97.272499,89001600,96.476906
7/23/20,96.997498,97.077499,92.010002,92.845001,197004400,92.085625
7/24/20,90.987503,92.970001,89.144997,92.614998,185438800,91.857506
7/27/20,93.709999,94.904999,93.480003,94.809998,121214000,94.034538
7/28/20,94.3675,94.550003,93.247498,93.252502,103625600,92.489784
7/29/20,93.75,95.230003,93.712502,95.040001,90329200,94.262657
7/30/20,94.1875,96.297501,93.767502,96.190002,158130000,95.403267
7/31/20,102.885002,106.415001,100.824997,106.260002,374336800,105.390907
8/3/20,108.199997,111.637497,107.892502,108.9375,308151200,108.046509
8/4/20,109.1325,110.790001,108.387497,109.665001,173071600,108.768059
8/5/20,109.377502,110.392502,108.897499,110.0625,121776800,109.162292
8/6/20,110.404999,114.412498,109.797501,113.902496,202428800,112.970894
8/7/20,113.205002,113.675003,110.292503,111.112503,198045600,110.40242
8/10/20,112.599998,113.775002,110,112.727501,212403600,112.007095
8/11/20,111.970001,112.482498,109.107498,109.375,187902400,108.67601
8/12/20,110.497498,113.275002,110.297501,113.010002,165598000,112.287788
8/13/20,114.43,116.042503,113.927498,115.010002,210082000,114.275002
8/14/20,114.830002,115,113.044998,114.907501,165565200,114.173164
8/17/20,116.0625,116.087502,113.962502,114.607498,119561600,113.875069
8/18/20,114.352501,116,114.0075,115.5625,105633600,114.823975
8/19/20,115.982498,117.162498,115.610001,115.707497,145538000,114.968048
8/20/20,115.75,118.392502,115.732498,118.275002,126907200,117.519142
8/21/20,119.262497,124.8675,119.25,124.370003,338054800,123.575188
8/24/20,128.697495,128.785004,123.9375,125.857498,345937600,125.053177
8/25/20,124.697502,125.18,123.052498,124.824997,211495600,124.027283
8/26/20,126.18,126.9925,125.082497,126.522499,163022400,125.713928
8/27/20,127.142502,127.485001,123.832497,125.010002,155552400,124.211098
8/28/20,126.012497,126.442497,124.577499,124.807503,187630000,124.009895
8/31/20,127.580002,131,126,129.039993,225702700,128.215347
9/1/20,132.759995,134.800003,130.529999,134.179993,151948100,133.322495
9/2/20,137.589996,137.979996,127,131.399994,200119000,130.560257
9/3/20,126.910004,128.839996,120.5,120.879997,257599600,120.107483
9/4/20,120.07,123.699997,110.889999,120.959999,332607200,120.186981
9/8/20,113.949997,118.989998,112.68,112.82,231366600,112.098999
9/9/20,117.260002,119.139999,115.260002,117.32,176940500,116.570236
9/10/20,120.360001,120.5,112.5,113.489998,182274400,112.764717
9/11/20,114.57,115.230003,110,112,180860300,111.284241
9/14/20,114.720001,115.93,112.800003,115.360001,140150100,114.622765
9/15/20,118.330002,118.830002,113.610001,115.540001,184642000,114.80162
9/16/20,115.230003,116,112.040001,112.129997,154679000,111.413406
9/17/20,109.720001,112.199997,108.709999,110.339996,178011000,109.63485
9/18/20,110.400002,110.879997,106.089996,106.839996,287104900,106.157211
9/21/20,104.540001,110.190002,103.099998,110.080002,195713800,109.376511
9/22/20,112.68,112.860001,109.160004,111.809998,183055400,111.095444
9/23/20,111.620003,112.110001,106.769997,107.120003,150718700,106.435432
9/24/20,105.169998,110.25,105,108.220001,167743300,107.528404
